0,1,2,3,4,5
0.3262178440917678,0.049935397994445685,0.0005710327239836221,-0.21466427265385124,0.0390592996441268,-0.33919648522479817
0.26553327510803615,0.08136821990760024,-0.14196766954705065,-0.22807711446357626,-0.26244992365749353,-0.4002229697471633
0.3009730358102769,0.18337529137118946,-0.05543313420285512,-0.030527570769719237,-0.30678916386975574,-0.22378224253822743
0.1794139076873582,0.06033033828405654,0.030910373264838586,-0.002502918898452222,-0.13896949334501985,-0.37803859071138746
0.44170008531659044,0.3648873938620598,-0.014790100085021018,-0.08066977255923513,-0.07047233729399327,-0.3640245789588821
0.35558459602679693,0.037070216092748964,-0.12250488265524662,-0.01079386349979039,-0.2329071497200761,-0.3891637552910634
0.2468660132603464,0.155447704031205,0.14566877729621508,-0.05499118729956387,-0.19627798132642704,-0.22569619578627242
0.2969527592976826,0.018731506585796254,-0.1030169568585404,0.06401767480880372,-0.20765693785470396,-0.19015259231544324
0.13904825176944668,0.11114014696940333,0.163875838669449,-0.2046498635869629,-0.29493812104589234,-0.34788680288904383
0.0535456011548221,0.1524618269048883,0.03859551048087595,-0.023386078545392985,-0.2527854399613738,-0.22349271961262995
0.2863155968685065,0.09041946784421717,0.011455999512908877,-0.019615658758421084,-0.21909858279449668,-0.3773040295498229
0.5191234854844791,0.061319281689010685,0.05930697580430988,-0.06398322657861732,-0.2760260988282326,-0.348519303105133
0.24439582332413567,0.17369738422569747,-0.12505912353692206,-0.05902171798185685,-0.3406174596606113,-0.24083374839926397
0.31172213800820026,0.08182209409041086,0.05690657123102105,-0.17246872703183658,-0.10914551327815736,-0.20467694202442166
0.2701482244185138,0.12687901300840831,0.012092355738670957,-0.1083793152983683,-0.2961177739595904,-0.45568297567022964
0.1878287823301512,0.1254440813885187,-0.14196766954705065,-0.11273754310973616,-0.2782873569749027,-0.09635189960137858
0.36593500824924474,-0.030662859276363363,0.08527593260210509,0.022162307056850628,-0.17440350274776772,-0.3006778043814078
0.16241085794167587,-0.037381388055280906,-0.12713399569064632,-0.22084624282587773,-0.1731548573160413,-0.34564657550839084
0.31186930266013935,0.10159035267093941,-0.08906398656044612,-0.1337959911127382,-0.212270789378314,-0.21516779844586442
0.21286005956168497,0.23592366103231788,0.04332174271544997,-0.18102057273332717,-0.2141584344754981,-0.24867581778048353
0.27242237032061023,0.1499923650325845,0.018407170540996498,-0.21699251101621964,-0.2352390076097166,-0.25466798186369655
0.4326498980182334,0.07525223459348451,0.2578975865284894,-0.0048708228313640856,-0.31332601470770727,-0.12147681313688619
0.22609344197911574,-0.028438890498992286,0.02105991476344138,-0.07587081796666095,-0.14857960966923467,-0.20213667256053425
0.11638923252392641,0.19609149918635382,0.19586252315240316,0.129043269306939,-0.2527854399613738,-0.16040289456613266
0.36042245572148945,0.19988896725064698,-0.11124690718413333,-0.22465652027525662,-0.148922955306253,-0.2630686299677336
0.10490560193815646,0.16307443323364557,0.01763165325280247,-0.21634922168234016,-0.28282321464845306,-0.2783019203875028
0.24959487846913764,0.16307443323364557,0.0364243199651495,0.08898803806342115,-0.15052245121076657,-0.29182319905432164
0.23182421182623525,0.03007903252438293,-0.12674315388850577,-0.11396421854281891,-0.06652831323808561,-0.2714668630597681
0.22280262591512212,0.08057331122355804,0.08546572530550023,-0.2333544077066756,-0.24674883518422885,-0.23555450776770126
0.5389862668482497,0.2341241599483106,-0.0485123338849045,-0.011282343294636732,-0.20795181493295622,-0.20204189390285987
0.35668072739701573,-0.009743526551404535,0.3762020973513418,-0.1303186040263391,-0.06035456944007622,-0.28380414482271155
0.2281182453912327,0.01724872434155622,0.07080755910869652,-0.04182162675661494,-0.1778352472829956,-0.1922213070595955
0.18200380659675686,0.12955810616702657,0.13112775737915117,-0.0689887692845248,0.029482691183543297,-0.41206990803022703
0.28968782831358353,0.2477561164410882,-0.014596912081677793,-0.10869778967025234,-0.24973080407746417,-0.4364419130552981
0.24638138382963204,0.31461360616061707,0.07932527068396222,-0.16251438598003043,-0.17564664567897426,-0.389280106719712
0.3546966118260003,0.12614421082800553,0.011392305134783953,-0.15183149086535375,-0.12464181515433825,-0.3794559174178065
0.21328963074554097,0.14616248720030955,-0.009078267027246456,-0.1543678829615518,-0.22464729453732635,-0.28288341576261145
0.4226034303152495,0.13266617175156226,0.13743417811659597,-0.025191984765925435,-0.2541314698294368,-0.4248073648142623
0.24638138382963204,0.15184825540277513,0.057959561925490455,-0.1978752244771227,-0.006003187162053836,-0.11533269171132332
0.23574792525015198,0.10426286787056283,0.03205842790966473,-0.1517083094274141,-0.11341271436669098,-0.23776995050367034
0.3368279306455009,0.12792695341040372,0.08006306044952072,-0.10335528164960794,-0.17500726985027582,-0.231655180580012
0.24550512503840727,0.1339996381770001,-0.14196766954705065,-0.13373839610092064,-0.17740098860655573,-0.28405257028094266
0.2824509132449915,0.08031539957096201,0.0240035300786674,-0.1540539099609899,-0.17775246533952727,-0.24849876888448685
0.1606006914559731,0.10324085082398571,0.08628435863706008,-0.03125160039892316,-0.05596257371852986,-0.14042154882384827
0.11808120559849322,0.026908177818069534,-0.04374428281609455,0.07424909255865142,-0.2659147741733874,-0.1847515795697694
0.26300970554155034,0.03813597768910082,0.11708755059260656,0.11077362798054935,-0.32077973104295165,-0.2798028716932728
0.3453648630917181,0.12091885126420943,-0.07059531068873759,-0.201398620868102,-0.05112826274878968,-0.4012002029958155
0.2261989573484926,-0.016666739330826186,-0.10398680138948202,-0.0925019936201168,-0.13992397556021707,-0.2525495268203628
0.14961424395184042,0.2312092306292346,-0.054614192152173446,-0.09858397603114377,-0.2300866840142468,-0.3355377150477834
0.2667413345543823,0.2795546954853072,-0.02868898262521169,-0.023386078545392985,-0.05154159394245994,-0.22284902492095293
