0,1,2,3,4,5
0.21393097880575163,0.3364852065446212,0.13015740592969882,-0.24325668038879517,-0.013117368612010544,-0.05672078570031136
0.21923185743793275,0.44544800611602703,0.3103916416358729,0.12858284806817688,-0.20411225859087528,-0.19648623772639368
0.24186228171484223,0.3041415694942304,0.07858191611686827,0.43415033668088737,-0.047184824978210624,-1.1889663242903536
0.17800981517998243,0.35897868448228526,0.16491338769970149,0.1944892602517322,-0.27061441862211255,-0.3983526587724463
0.26104456594040804,0.21452881674680024,0.2288916514648905,-0.10067125307018153,-0.23267784633072264,-0.17396383645334584
0.24408296811739197,0.43942460846838893,0.158094377627565,0.16259037488306927,0.04446232069650109,-0.43104035453345135
0.26867606691611506,0.2336968870792405,0.025051799030569886,-0.00021921828128029786,0.1497173319632688,-0.027229963743276298
0.3391657314615838,0.312644922249142,0.1699054006938635,0.1823147461568282,0.12847724835415392,-0.42410355386452736
0.2826173766109809,0.5509859007241734,-0.056374549092501766,0.10395004773690435,0.17568048081034288,-0.32962386498612584
0.1922906039180372,0.4310090546847322,0.04913628983813895,0.6127026384445486,0.18555760978884173,-0.25837733816488184
0.20519135766124114,0.21403665137107078,0.04384722676889112,-0.1741557293471379,0.26405284038587495,0.15961887108089517
0.23649836559089288,0.28807985561716937,0.025470290675570308,0.3956105588727369,-0.10445609592820056,-0.21654839845392518
0.2660217261219713,0.3689951744818645,0.10989463270830954,-0.31330596078901624,-0.026527401045860682,-0.0014042154395780826
0.2548044605552024,0.26877832978286254,-0.10119228957668679,0.18952009380367127,0.17752746297247873,-1.0058821094545656
0.18492777789628684,0.30176998198395455,0.02878634000232603,0.36743603053403506,0.09766855683594501,-0.1331381240478116
0.27109605172957335,0.2209531360322351,-0.11151376781178628,0.4504360550138987,-0.18089038163447124,-0.07325293375317632
0.271290670690231,0.2760621808737263,0.2185978344129756,0.4655536638826586,0.28983123144698963,-0.2992530026702308
0.20704139457465875,0.28528116212803006,-0.240544414570939,0.0017536682261371367,0.06281760915408145,-0.2156235885122384
0.2759125784464367,0.3265950469591205,0.0241714152479661,0.26843059707393724,-0.23519832304591487,-0.18739148257794613
0.2066899457987369,0.40984370407792925,0.1043624993850177,-0.20207022716036332,0.2833392920372882,-0.38956273569543487
0.17889797482428088,0.29610130594816814,0.15141903796981648,0.19891840045771025,0.20622283262013247,-0.12075074051246462
0.30108514436147626,0.3320223565771429,-0.0027972399353172056,0.21694611317837026,0.15814044846084896,-0.30746215937320576
0.2746487248360187,0.540670237570848,0.042922682825023914,0.3100262400059284,0.17317681514143068,-0.40919870798656843
0.27923459753033963,0.3813108367983718,0.24378006264568364,-0.1628262167969578,-0.0500183584103982,0.11454012877632874
0.2747668792947001,0.385764187524967,0.06185050689515124,0.06812595259519098,-0.019142046051943945,-0.07551073619069709
0.2180926646780835,0.30867413296784796,0.23551713441705008,-0.1840873692731761,0.07214763177172737,-0.41211744927294247
0.26171281724063183,0.3566790756216677,0.06396583388479304,0.04280427944445142,-0.06997626292065619,-0.6881710067375284
0.2118674304759008,0.34283069697546814,-0.012007835653181129,-0.049694350812458946,-0.39382939970962033,-0.6473372334282441
0.2906955106270754,0.22921301524142743,0.0373337060643768,0.13436184590920985,-0.06434209831058478,-0.32763087959713166
0.27547068825758736,0.40582451823689375,-0.15627604059778738,0.03483573336576886,0.27141855486947425,-0.29641068997435227
0.19940447744287773,0.3476263479897938,0.29532574722985955,-0.47921735675551247,0.22461550339679998,-0.5998979229491332
0.1598793103986974,0.22016995627110797,0.13843747931260858,0.055200112518352225,0.03765760300375401,-0.2684198755003756
0.2875144499333623,0.2950745668246018,0.017825766504945717,0.1651062582964848,-0.16501301915321664,0.20034534501774265
0.19859043984196764,0.48652202294173463,0.12367842231218963,0.338909139699638,0.334592414423574,0.08621370812702828
0.2829899633212971,0.4436963199311375,0.04471321463294316,-0.10704666427616953,-0.07399767127361727,-0.14848986387386148
0.2862853007484102,0.36718928327687966,0.12048031341497675,0.456985227148018,0.11418008390686912,-0.48626328303848476
0.27821257858867504,0.4840096465842092,0.027152935497804453,-0.18098223453881174,-0.13516671333304026,-0.46721247176316627
0.23321704821985229,0.3012788619244316,0.17957207873616243,0.5292634215838938,-0.054128873669291144,-0.4574897613217813
